1444855	nob	Det var litt vanskelig å forklare sammenhengen.
1444961	nob	Han vet hvor vi bor.
1446079	nob	Det er svinekaldt i dag.
1449877	nob	Jeg vil aldri forlate deg.
1451088	nob	Burj Khalifa er for øyeblikket verdens høyeste skyskraper.
1461078	nob	Mor Teresa ble født i Jugoslavia i 1910.
1463517	nob	Hun elsker ham.
1464272	nob	Tom vet ikke forskjellen mellom Irak og Iran.
1464285	nob	Esperanto snakkes i 120 land i verden.
1464290	nob	Esperanto snakkes i 120 land på jorden.
1466644	nob	Enkelhet er nøkkelen.
1466775	nob	Jeg ser at situasjonen er skjør.
1472183	nob	Dagen går mot slutt.
1472199	nob	Så er tiden kommet for å si "Farvel!"
1472201	nob	Så fort kan et år gå.
1472206	nob	Hva du har opplevd og sett, kan ingen ta fra deg.
1472213	nob	Din elskede blir værende der, men du vil alltid være i hans hjerte.
1472221	nob	Sammensveiset av kjærlighetens fortryllelse, forenet i all evighet, hva skulle kunne skille dere?
1472241	nob	Kjærligheten overvinner enhver avstand.
1472253	nob	Følg simpelthen ditt hjerte!
1472258	nob	Følg ditt hjerte, for det lyver aldri.
1472264	nob	Jeg er veldig glad i dere begge og gleder meg til å se dere igjen.
1472335	nob	Hør på ditt hjerte, for det lyver aldri.
1472575	nob	Skøyting kan være grasiøst og vakkert.
1473430	nob	Jeg leser denne boken.
1489916	nob	Han betaler med et kredittkort.
1490584	nob	Hei alle sammen!
1512498	nob	Jeg har svarte øyne.
1517395	nob	God dag!
1518592	nob	Taushet er gull.
1518793	nob	Frankrike er i Vest-Europa.
1518800	nob	Etter utallige samtaler på radioen og utallige avisannonser i flere påfølgende dager, strømmet folk til festivalen, der for å sluke tonn hamburgere som ble tilbudt der i overflod, og det liter å drikke øl, noe som resulterer i et stort antall fylliker og dermed ledet massiv arbeid til legioner delta ambulansepersonell som hadde blitt samlet i hauger på utallige andre anledninger erfaring med slike massemønstringer.
1527199	nob	Jeg elsker deg mer enn du elsker meg.
1527203	nob	Jeg elsker deg mer enn jeg elsker henne.
1527205	nob	Jeg elsker deg mer enn han elsker deg.
1527215	nob	Jeg liker tennis.
1527256	nob	Brad Pitt er en skuespiller.
1532273	nob	Kristus er oppstanden!
1547471	nob	Hvor er Mississippi?
1547547	nob	Vær så snill og kom. Jeg vil veldig gjerne møte deg.
1547800	nob	Tom er ikke her.
1547835	nob	Jeg elsker Tatoeba.
1548152	nob	Mari og Maki er søstre.
1632947	nob	Denne skjorten vil se bra ut med lilla slips.
1633844	nob	Han oppfører seg som om han var gal.
1679994	nob	Jeg kjøpte dette da jeg var i USA.
1680002	nob	Jeg likte å lære Latin når jeg gikk på universitetet.
1680004	nob	Jeg leste denne boken når jeg gikk på barneskolen.
1680017	nob	«Er du sulten?» «Nei, jeg er ikke sulten fordi jeg spiste smørbrød på skolen.»
1680021	nob	Jeg var i fjellene.
1680026	nob	Jeg spilte tennis da jeg var student.
1680029	nob	Jeg var hjemme.
1680031	nob	Jeg var sliten.
1680035	nob	Jeg var sliten i dag.
1680039	nob	Konserten ble direktesendt.
1680041	nob	Fotballkampen ble direktesendt på TV.
1680051	nob	Jeg har gjort alt for å holde ham i live.
1680060	nob	Begge to er i live.
1680062	nob	Jeg er i live i Tokyo.
1680068	nob	Det er ikke den typen sykdom som setter livet ditt i fare.
1680072	nob	Hun lever et ulykkelig liv.
1680093	nob	En mann kan leve sunt, uten å måtte drepe dyr for å få mat, så hvis han allikevel spiser kjøtt, er han med på å drepe dyr bare for matlystens skyld. Og å gjøre det er umoralsk.
1680119	nob	Ingen levende vesener kan leve uten luft.
1680129	nob	Å bo i byen er ganske annerledes fra å bo på landet.
1680155	nob	Hvis jeg skulle bo i utlandet, ville jeg ha bodd i Storbritannia.
1680187	nob	Det gjennomsnittlige amerikanske boarealet er dobbelt så stort som det japanske.
1680198	nob	«Hvor bor du?» «Jeg bor i Tokyo.»
1680225	nob	Jeg foretrekker å bo på landet, framfor byen.
1680248	nob	Var det ikke for vann, ville det ikke vært noe liv.
1680251	nob	Ingenting kan leve uten oksygen.
1680258	nob	Dyrenes liv er ikke vært noe mindre enn det våres liv er.
1680355	nob	Amerika, vi har oppnådd så mye. Og vi har opplevd så mye. Men det er mye som fortsatt må gjøres. La oss tenke oss i kveld; hva om våre barn fikk oppleve det neste århundre; om mine døtre skulle være så heldige at de fikk leve like lenge som Ann Nixon Cooper, hva ville de kunne se? Hvilke framskritt vil vi ha klart å oppnå?
1680365	nob	Det ble bevist at lopper fra hunder hopper høyere enn lopper fra katter.
1680376	nob	Dyptvannsfisker får aldri se lys, og ernærer seg hele livet på rester som kom ovenfra.
1680384	nob	De fleste som spiser med gaffel bor i Europa, Nord-Amerika og Sør-Amerika. De som spiser med spisepinner bor i Afrika, den nære østen, Indonesia og India.
1680387	nob	Jeg lever ikke for å spise, men jeg spiser for å leve.
1680396	nob	Å dø er ikke det motsatte av å leve – vi lever når vi er levende, men vi dør ikke når vi er døde.
1680398	nob	Hvis du kunne bo hvor som helst i verden, hvor ville du ha bodd?
1680405	nob	En fremmed som bor i nærheten er bedre enn en slektning som bor langt vekk.
1680420	nob	Mahatma Gandhi sa en gang til meg: «Lev som om du skulle dø i morgen. Lær som om du skulle leve evig.»
1680422	nob	Jeg kan ikke leve et slikt liv.
1680423	nob	Mennesker var aldri ment for å leve evig.
1680424	nob	En million mennesker mistet livet i krigen.
1680426	nob	Det er ikke noe sjeldent å leve over nitti år.
1680427	nob	Fantasien påvirker alle sider av livene våre.
1680428	nob	Jeg kan ikke leve uten en TV.
1680429	nob	Jeg bor nær sjøen, så jeg får ofte dratt til stranden.
1680432	nob	Livet begynner når du er klar for å leve.
1680433	nob	Kan du forestille deg hvordan livene våre hadde vært uten elektrisitet?
1680434	nob	Bor du her?
1680435	nob	Du burde leve etter dine prinsipper.
1680437	nob	Du må leve etter dine prinsipper.
1680438	nob	Du blir snart vant til å leve her.
1680613	nob	Jeg kommer fra Norge.
1680621	nob	Språk som fransk, italiensk og spansk kommer fra latin.
1680624	nob	Det hadde vært mye bedre om spanjolene ikke hadde invadert Latin-Amerika.
1680627	nob	Fransk utviklet fra latin.
1680632	nob	Kan du latin?
1680634	nob	Latin er et dødt språk.
1680636	nob	Jeg er ikke god på latin.
1680638	nob	Halvparten av engelsk er bare dårlig latin.
1680648	nob	Folk som ikke synes at Latin er det peneste språket, forstår ingenting.
1680650	nob	Latin er fremtidens språk!
1680651	nob	Snakker du latin?
1680656	nob	Få studenter kan lese latin.
1680661	nob	Det ser ut som latin, men det er det ikke.
1680665	nob	Få studenter kan forstå latin.
1680677	nob	Gresk og latin er nyttige språk, derfor velger jeg å lære dem.
1680683	nob	Latin er et evigvarende språk.
1680689	nob	Er dette latin?
1680692	nob	Dette ordet stammer fra latin.
1680736	nob	Shakespeare kunne bare litt latin, men han benyttet det lille han kunne svært godt.
1680744	nob	Han er oppslukt med å lære latin.
1680748	nob	Hovedstaden i Mexico er den største byen i Latin-Amerika.
1680749	nob	Få studenter vet hvordan man leser latin.
1680759	nob	Messen pleide å være på Latin.
1680768	nob	Romerne ville aldri hatt nok tid til å ta over verden hvis de måtte lære seg latin først.
1680771	nob	Det er ikke mange studenter som kan lese latin.
1680773	nob	Jeg kjenner en mann som snakker latin.
1680775	nob	Latin er ikke vanskelig.
1680786	nob	Latin er en av få språk som krever god forståelse av grammatikk.
1680790	nob	Når begynte du å lære latin?
1680795	nob	I latin finnes det fem deklinasjoner.
1680798	nob	Latinske substantiv har fem deklinasjoner.
1680803	nob	Maria syntes at Tom kastet bort tiden på å lære latin.
1680809	nob	Latinamerikanere vet veldig lite om historien til urbefolkningen som bodde her århundrer tilbake.
1680819	nob	En guide ledet de besøkende rundt i muséet.
1680824	nob	Jeg skulle ikke ha laget deg det smørbrødet.
1680833	nob	Jeg skulle ikke ha puttet den bærbare datamaskinen min så nærme bordkanten.
1680837	nob	Jeg skulle ikke ha sendt den e-posten.
1680841	nob	Jeg skulle ikke ha solgt bilen min.
1680847	nob	Jeg burde ikke ha vært oppe hele natten.
1680851	nob	Jeg burde ikke måtte gjøre alt dette arbeidet alene.
1680858	nob	Jeg burde ikke måtte gjøre det igjen.
1680861	nob	Jeg burde ikke måtte komme tilbake hit igjen noensinne.
1680863	nob	Jeg skulle ikke trenge å måtte gå til tannlegen på en stund.
1680875	nob	Jeg synes ikke at jeg burde måtte tåle dette støyet.
1680889	nob	Jeg burde ikke trenge å be deg om å gjøre leksene.
1680893	nob	Hvilken klasse går du i?
1680900	nob	Det står vanligvis drosjer foran jernbanestasjonen.
1680909	nob	Min far, som nå jobber i USA skrev et brev til oss forrige uke.
1680912	nob	Faren min drar ofte til USA på forretningsreiser.
1680920	nob	Etter det jeg hørte dro han til USA for å studere biologi.
1680927	nob	Det gjenstår å se om å reise til USA for å studere er bra fer meg.
1680929	nob	Hun har dratt til USA.
1680931	nob	Hun ble født i USA og vokste opp i Japan.
1680948	nob	Været var ikke bare kaldt, men fuktig òg.
1680953	nob	Vekk meg klokken syv i morgen, er du snill.
1680958	nob	Ring meg på morgenen klokken syv i morgen, er du snill.
1681067	nob	Unnskyld, jeg må til Barcelona. Er det noen flyavganger i dag?
1681069	nob	De diskuterte planen i timevis.
1681073	nob	Siden han var ærlig, ansatte jeg ham.
1681074	nob	Det er en hengebro på veien foran oss.
1681076	nob	Tom hadde en travel uke.
1681078	nob	Vi kan kommunisere med hverandre på mange måter.
1681079	nob	Det går meg på nervene.
1681086	nob	Løperen hadde nådd halvveismerket.
1681099	nob	Jeg sliter noen ganger med smerte i korsryggen.
1681101	nob	Du går for langt.
1681103	nob	Bob tok oppvasken da.
1681111	nob	Jeg venter barn på nyåret!
1681112	nob	Strømmen gikk under stormen.
1681116	nob	Lange skjørt er veldig på moten.
1681118	nob	Jeg trenger papir.
1681120	nob	Jeg kjøpte denne hatten for 2000 yen.
1681128	nob	Legene har ikke tilbytt meg noe annet enn sovetabletter.
1681130	nob	Skal du ta buss til skolen?
1681133	nob	Kaninen gjemte seg bak treet.
1681139	nob	Han kom i god behold.
1681142	nob	Han har stor inflytelse i landet sitt.
1681144	nob	Han børstet hatten sin.
1681149	nob	Hva var det du ville at jeg skulle fortelle Tom?
1681153	nob	Jeg er for sliten til å lære.
1681159	nob	Er det dekket av forsikringen min?
1681167	nob	Den gang hadde Tyskland et mektig militære.
1681169	nob	Det regnet etter at det hadde vært tørt i flere uker.
1681171	nob	Det er 50 kilometer til Paris.
1681173	nob	Det er ingen vits i å vente.
1681175	nob	Jeg liker høsten best.
1681177	nob	Det er bortkastet tid.
1681186	nob	Retten bedømte at vitnet hadde begått mened.
1681188	nob	Tom ville ikke engang snakke med Maria etter at hun hadde bedt ham om tilgivelse.
1681191	nob	Far oppmuntrer ham hele tiden.
1681195	nob	Det var et vindu Tom ødela i går.
1681200	nob	Doktor, jeg heter Mutaz.
1681203	nob	En vond rygg forhindret meg i å spille tennis.
1681204	nob	Det nye semesteret starter i april i Japan.
1681209	nob	Jeg er stolt over at jeg aldri har kommet for sent til skolen.
1681212	nob	Kandidaten vinket til alle han så.
1681213	nob	Tom må være der før kl. 2.30.
1681214	nob	Kunne du anbefale en fin restaurant i nærheten?
1681215	nob	De har en meget bra læreplan på det universitetet.
1681216	nob	Hva heter denne dyreparken?
1681218	nob	Hvor imponert jeg blir, når jeg overhører et tysk ord jeg forstår!
1681219	nob	Fortell meg noe om familien din.
1681221	nob	Den velgeren, Mary Johnson, viste seg å være en demokrat.
1681222	nob	Jeg ventet på henne til det ble mørkt.
1681223	nob	Vi har fortsatt en gammel rør-TV.
1681225	nob	Jeg forstår ikke hva som plager deg.
1681229	nob	Si meg grunnen til at de ikke er tilstede.
1681231	nob	Legg pistolen på bordet.
1681234	nob	Vi så et hvitt skip langt unna.
1681238	nob	Rådet hans var ikke til nytte i det hele tatt.
1681241	nob	Vennligst gå av på neste stasjon.
1681243	nob	Han skapte en ny formel.
1681246	nob	Kan du dra rundt jorden på en dag?
1681248	nob	Tom vet ikke hvordan man knytter slips.
1681249	nob	Plutselig motgang drev fornuften ut av henne.
1681250	nob	Tenkte du ikke på å stenge vinduene?
1681251	nob	Det er en hytte like ved skogen.
1681252	nob	Bestefaren min ble født i 1920.
1681253	nob	Denne teorien er sann om Japan.
1681254	nob	Jimmy prøvde å overtale foreldrene hans til å la ham kjøre på tvers av landet med vennene sine.
1681255	nob	Hvem snakker dere om?
1681256	nob	Broren min er ikke fornøyd med den nye bilen sin.
1681257	nob	Hun var fattig, men ærlig.
1681258	nob	I ble invitert til en fest i kveld som jeg vet ville ha vært veldig gøy, men jeg må være i best mulig form for morgendagens møte, så jeg måtte avstå.
1681259	nob	Desto høyere vi klatrer, desto kaldere blir det.
1681260	nob	Det jeg kan av norsk har jeg lært meg som autodidakt.
1681267	nob	Prinsen forelsket seg i en tømmerhuggers datter.
1681706	nob	Unnskyld, hva heter du?
1681710	nob	Jeg mistet skriveblokken min i dag.
1681713	nob	Hvem har knust koppen?
1681716	nob	Jeg venter en kunde i dag.
1681722	nob	Ja.
1681724	nob	Thomas vet ikke hva jeg heter.
1681728	nob	Thomas er fattig.
1681729	nob	Han er tretti år gammel.
1681730	nob	Hvor er boken min?
1681733	nob	Denne kaken er veldig søt.
1681740	nob	I samklang med sannheten.
1681742	nob	Insektet er tørst.
1681743	nob	Det der er huset vårt.
1681747	nob	Først trodde de ikke på ham.
1681748	nob	Dette huset er laget av stein.
1681751	nob	Hvor mye koster denne T-skjorten?
1681752	nob	Hvor mange søsken har du?
1681754	nob	Vi lærer spansk.
1681757	nob	Ryktet sprer seg.
1681759	nob	Faren min liker å spille gitar.
1681761	nob	Snakker dere arabisk?
1681763	nob	Familien min er ikke noe særlig stor.
1681764	nob	Hagen er bak huset.
1681768	nob	Rydd soverommet.
1681773	nob	Han kan ikke så mye engelsk.
1681777	nob	Liker dere Moskva?
1681780	nob	Faren hans er japansk.
1681781	nob	Faren hennes er japansk.
1681786	nob	Hvilke språk snakker du?
1681788	nob	Jeg kjøpte den bilen der.
1681790	nob	Forstår du hva jeg sier?
1681793	nob	Barna like å leke ute.
1681796	nob	Den hvite parasollen er din.
1681799	nob	Jeg hjalp dem i går.
1681801	nob	Jeg heter Luis.
1681803	nob	Jeg trenger penger.
1681806	nob	Er de høye?
1681808	nob	Han gikk gjennom skogen.
1681810	nob	Så raskt han løper!
1681812	nob	Faren min går.
1681814	nob	Jeg skulle ønske jeg var rik.
1681816	nob	Verden er full av idioter.
1681846	nob	Hvis mine innbyggere trives, og føler seg trygge, da lever de gode liv.
1681949	nob	Jeg skrev et brev til deg.
1681955	nob	Beklager, det var en skrivefeil.
1681957	nob	Jeg er lege.
1681964	nob	Jeg liker å gå alene til fots.
1681967	nob	Det er buksene mine.
1681971	nob	Hovedstaden i Japan er Tokyo.
1681975	nob	Frøken Kanda løper raskest.
1681976	nob	Radioen er på bordet.
1681978	nob	Er du trøtt?
1681982	nob	Apene klatrer på trærne.
1681984	nob	Thomas kan ikke kjøre bilen.
1681985	nob	Denne stolen er for liten.
1682606	nob	Hun grer håret sitt på morgenen.
1682607	nob	Han knuste vinduet.
1682612	nob	Jeg er glad i å høre på musikk.
1682614	nob	Drikk medisinen.
1682618	nob	Kristus er oppstanden, halleluja! – Ja, han er sannelig oppstanden, halleluja!
1682621	nob	Se, her er sykkelen min.
1682624	nob	Han kjøpte en kjole til henne.
1682627	nob	Matias er fra Uruguay. Han er en uruguayaner.
1682640	nob	Jeg ble hjemme for å hvile.
1682647	nob	Han kjøpte en bok i butikken.
1682648	nob	Hun kjøpte en bok i butikken.
1682652	nob	Kameraet er gammelt.
1682664	nob	Er du fra USA?
1682666	nob	Alltid åpent.
1682673	nob	Mor forbereder lunsjen.
1682676	nob	Hundene, kattene og hestene er dyr.
1682695	nob	Jeg trenger noen som snakker fransk.
1682706	nob	Ikke ta på kameraet mitt.
1682720	nob	Thomas hadde ikke noe å spise.
1682729	nob	Dere var opptatt.
1682732	nob	Han liker dyr.
1682733	nob	Hun liker dyr.
1682752	nob	Jeg ble født tjueandre november i nittenførtiåtte.
1682760	nob	Jeg er aldri hjemme på søndager.
1682763	nob	Barna leker bak huset.
1682768	nob	Fyll den, er du snill.
1682796	nob	Dere ble beseiret, ble dere ikke?
1682803	nob	De dro til stranden.
1682807	nob	Det er en lang historie.
1683322	nob	Noen tror at isbjørner får gå fritt rundt om i gatene i Norge. Heldigvis er det bare tull.
1683340	nob	Han ser like gammel ut som han er.
1683344	nob	Han mistet alle pengene sine.
1683354	nob	Vi mistenkte at kassereren hadde stjålet pengene.
1683362	nob	Jeg ofrer mye for å utdanne datteren min.
1683369	nob	Søsteren min er ikke student på videregående.
1683371	nob	La oss sette oss ned i skyggen av det treet.
1683372	nob	Slottet var forfallent.
1683375	nob	De må ha mislykket på grunn av manglende entusiasme.
1683381	nob	Han stod på månens overflate.
1683383	nob	Jeg har skiftet jobb.
1683385	nob	Du må gjøre nøyaktig som jeg sier.
1683395	nob	Han gjorde alt på impuls.
1683401	nob	Han opptjente seg prisen gjennom hardt arbeid.
1683403	nob	En gang i tiden var det mange slaver i Amerika.
1683405	nob	Den gamle damen gikk sakte oppover åsen.
1683406	nob	Tom begynte å arbeide igjen.
1683407	nob	Å! Så vakker Taj Mahal er!
1683409	nob	"En tikkende bombe" er en god beskrivelse for Det Norske Kongehuset.
1683411	nob	Løs problemet.
1683412	nob	Tom så ensom ut.
1683417	nob	Det var en høy vegg om hagen.
1683428	nob	Han kan takke lykken for sin gode fremgang.
1683429	nob	Pressen verden over elsker skandaler i de kongelige kretser.
1683432	nob	Forskere synes å ha visst sannheten.
1683440	nob	Svogeren min bryter ut i sinne av små bagateller.
1683446	nob	All dramatikken gav meg klump i halsen.
1683447	nob	Det hele startet vel da Kronprins Haakon Magnus giftet seg med Mette Marit Høiby. Kristiansands-jenta hadde ingen prikkfri fortid. Dop, fyll, festing og sexvideo er bare noe som denne jenta har vært borti.
1683448	nob	Hun må ha gått ut.
1683460	nob	Jeg kommer aldri til å glemme din barmhjertighet så lenge jeg lever.
1683465	nob	La oss spise på restaurant i kveld.
1683466	nob	Med på lasset fikk vi og en meget spesiell far.
1683467	nob	Si meg hva du pønsker på.
1683487	nob	Hvor mye koster en billett for konserten?
1683490	nob	Han er begavet med uvanlige evner i matematikk.
1683504	nob	Sven O. Høiby eller Pappa Høiby har solgt historier og bilder av Mette Marit til pressen og forbannet kongehuset.
1683505	nob	Disse tekniske begrepene stammer fra Gresk.
1683508	nob	Det er vel ikke helt min greie.
1683509	nob	Ikke forstyrr lesingen min.
1683510	nob	Ann er veldig glad i musikk.
1683511	nob	John er likegyldig med klærne sine.
1683512	nob	Hvem ble boken skrevet av?
1683513	nob	Mette Marits bror flyr inn og ut av fengsel.
1683514	nob	Jeg talte fra min sjel.
1683516	nob	Dette er en viktig ting for dere alle.
1683518	nob	Mette Marits eks-forlovede er forsatt gal etter henne.
1683540	nob	Er dette slik vi vil at en fremtidig dronning skal være?
1683577	nob	Jeg undrer meg på hva folk verden over tror om oss her i nord. Burde vi egentlig i det hele tatt ha noe kongehus? Det er da virkelig opp til hver og en av oss å avgjøre. Men hvordan skal det gå dersom vi lar en slik familie representere Norge? Og er det egentlig slik vi vil ha det?
1683579	nob	Den overdådige tilfredsstillelsen som kommer av oppmerksomheten på, og bruken av dyre og tilsynelatende praktfulle produkter er vel heller en tilfredsstillelse av vår sans for kostbarhet forkledd i prakt.
1683582	nob	Jeg har dårlig tid, kan du forte deg?
1683600	nob	Britene beseiret franskmennene.
1683604	nob	Jeg fortalte henne hva hun skulle gjøre.
1683606	nob	Luigi er en gutt som elsker å lære.
1683611	nob	Vi banket på døren i fem minutter forgjeves.
1683627	nob	Jeg får ofte lov til å bruke skrivemaskinen hans.
1683628	nob	Hadde ikke vært for din hjelp, ville jeg ha druknet.
1683633	nob	Tom valgte en interessant bok for Maria.
1683635	nob	Jeg er enig i forslaget ditt.
1683637	nob	Jeg er enig i forslaget deres.
1683639	nob	Vet noen hvor sønnen min er?
1683642	nob	Tusener mistet hjemmene sine.
1683644	nob	Vi har ikke noe annet valg enn å vente til setene er ledige.
1683651	nob	Hun var kledd i sort.
1683654	nob	De kom inn; den ene etter den andre.
1683658	nob	Det kommer til å regne snart, bare se på de mørke skyene.
1683659	nob	Jeg tviler på at Bob kommer i tide.
1683662	nob	Vi må hjelpe ham umiddelbart.
1683663	nob	Når skal hun til utlandet?
1683664	nob	Det var to som avholdt å stemme.
1683665	nob	Hun kan ikke stoppe dem.
1683666	nob	Teateret pleide å være oppe søndager til og med.
1683667	nob	Det var ingen i hagen.
1683668	nob	Farvel.
1683673	nob	Jeg tror det å elske penger, er noe vi alle har til felles.
1685587	nob	Noen ganger vet jeg ikke om jeg burde lytte til fornuften eller følelsene.
1685597	nob	Disketter er for lengst utdatert, men jeg har, og bruker dem fortsatt.
1685606	nob	Hvor jeg bor, liker jeg våren best, fordi vinteren er for kald, sommeren er for varm, og høsten er for våt.
1685616	nob	Da flyet nærmet seg turbulensen, anmodet kapteinen passasjerene å feste sikkerhetsbeltene sine.
1685617	nob	Jetfly flyr mye raskere enn propellfly.
1685619	nob	Har du noen gang reist med fly?
1685621	nob	Nå var du heldig. Flyet kommer i tide.
1685622	nob	Da jeg ankom flyplassen, så jeg flyet ta av.
1685623	nob	Flyet hans tar av mot Hong Kong kl. 14.00.
1685625	nob	Skynd deg, ellers kommer du til å miste flyet.
1685626	nob	Nå er det forbudt å røyke på alle flyreiser innenlands.
1685628	nob	Viser de film på flyet?
1685629	nob	Middag blir servert ombord i flyet.
1685631	nob	Setet hans på flyet var ved midtgangen.
1685633	nob	Passasjerene ble engstelige da flyet begynte å riste.
1685635	nob	Vi drog til New York med fly.
1685636	nob	Vi drog til Mexico med fly.
1685637	nob	Flyet vårt tok av presis klokken seks.
1685638	nob	Etter flere forsinkelser, drog flyet endelig.
1685640	nob	Så fort flyet går!
1686414	nob	Han hadde på seg et lyseblått slips.
1686419	nob	Hun ville ikke snakke med ham.
1686430	nob	Den nye sekretæren skriver raskere enn den forrige.
1686438	nob	Kampen er snart over.
1686441	nob	Spillet er snart over.
1686443	nob	Hun insisterte på at vi skulle gå.
1686448	nob	Hun ga meg en kopp te uten sukker.
1686480	nob	Tom er forelsket i Maria.
1686483	nob	Den brune hatten er gammel.
1686494	nob	Jeg synes det er rart at ingen ute i gaten på denne tiden av døgnet.
1686499	nob	Hun ble frastjålet vesken sin.
1686501	nob	Legen kom i siste øyeblikk.
1686505	nob	Jeg er japaner, men du er amerikaner.
1686508	nob	Denne boken skal trykkes neste år.
1686515	nob	Han strever noen ganger med å uttrykke synspunktene hans ordentlig.
1686518	nob	Hun elsker barnet som om det var hennes eget.
1686525	nob	Jeg kommer til å huske denne hendelsen for godt.
1686534	nob	Vær forsiktig; gjør du en feil nå, kan det være din siste.
1686540	nob	Så fint slips du har på deg.
1686543	nob	Maria ankom sykehuset.
1686551	nob	Den savnede gutten ble identifisert etter klærne hans.
1686553	nob	Italienerne spiser alltid spagetti.
1686559	nob	Han unnslapp så vidt å bli påkjørt og drept av en bil.
1686561	nob	Dette gjelder ditt tilfelle òg.
1686571	nob	Vær vennlig og fortell meg hva du ønsker.
1686573	nob	Å være ung innebærer at man må gå på skole.
1686576	nob	Når så du henne danse med ham?
1686581	nob	Jeg var nettopp i dusjen.
1686585	nob	Jeg skulle ønske jeg var død!
1686603	nob	Så vidt jeg vet, har han ikke vært involvert i svindelen.
1686622	nob	Jeg leter etter et bra hotell.
1686628	nob	Denne porten gir adgang til hagen.
1686630	nob	Han er på ingen måte klok.
1686634	nob	Jeg tror denne medisinen vil hjelpe deg mye.
1686639	nob	Mamma, skynd deg!
1686646	nob	Når man er ung, vil man bli eldre.
1686648	nob	Når man er gammel, vil man bli ung.
1688338	nob	Man må være helt moderne.
1688340	nob	Hva spiste du? Fisk eller kjøtt?
1688342	nob	Jeg kan ikke si nøyaktig hvor lang tid det vil ta.
1688343	nob	Du har ingenting å være sint over.
1688344	nob	Byen stå i full fyr.
1688345	nob	Hvor skal dette skrivebordet hen?
1688347	nob	Har du en bedre pris å tilby?
1688349	nob	Nå til dags er ikke grunnene for ekteskap nødvendigvis gode.
1688350	nob	Jeg hater foreldrene hennes.
1688353	nob	RAID-1 er fokuset på pålitelighet, på bekostning av lagringsplass.
1688355	nob	Vi burde avskaffe dødstraff.
1688356	nob	Han tok av hatten sin og bukket høflig.
1688358	nob	Disse skoene er litt for store.
1688359	nob	Tom slo opp med kjæresten sin.
1688360	nob	Kan noen ta telefonen?
1688362	nob	Jeg gjorde det ikke med vilje.
1688363	nob	Jeg òg.
1688893	nob	Jeg trenger en ny sykkel.
1688895	nob	Jeg bryr meg ikke lenger.
1688897	nob	Liker du San Francisco?
1688898	nob	Han neker å høre på noen av oss; du kunne like godt ha snakket med en stein.
1688899	nob	Ring ham hvis meldingen er så viktig.
1688900	nob	Hun liker å lese, mer enn noe annet.
1688903	nob	Vil du ha litt mer roastbiff?
1688904	nob	Jeg beundrer motet hans.
1688906	nob	Øynene mine er blå.
1688908	nob	Skolene er stengt.
1688911	nob	Beklager, men du kan ikke gifte deg med Susanne.
1688912	nob	Tom er ikke ferdig enda.
1688913	nob	Hun snakker ti språk.
1688914	nob	Hele byen stod i flammer.
1688915	nob	Jeg ser katten din i hagen.
1688917	nob	Dette skrivebordet er laget av tre.
1688922	nob	Vi skal ha en to ukers ferie.
1688925	nob	Han sitter i et møte.
1688932	nob	Jeg kan ikke puste gjennom nesen.
1693091	nob	Det merkelige himmelobjektet kunne sees med blotte øyne.
1693116	nob	Jeg foretrekker te, framfor kaffe.
1693139	nob	Jeg vil gjerne komme med et ønske.
1693158	nob	Hele byen ligger i dyp søvn.
1693161	nob	Ken virker glad.
1693163	nob	Vennligst avstå fra å røyke.
1693168	nob	Her er alt i orden.
1693176	nob	Hver gang han kommer hit, bestiller han den samme retten.
1693177	nob	Han snakker veldig godt spansk.
1693183	nob	Moren min lærer bort blomsterdekorasjon.
1693185	nob	Denne skjorten er for liten for meg.
1693197	nob	Er katten ute av huset, danser musene på bordet.
1693198	nob	Hun ble en postdame.
1693200	nob	Har du spist japansk mat noen gang?
1693202	nob	Vil du ha noe å drikke?
1693207	nob	«Er det sant?» «Ja, det er det.»
1693222	nob	Mennesker kan ikke overleve på Mars.
1693228	nob	Hun viet livet sitt til utdanning.
1693231	nob	Hva leter du etter?
1693238	nob	Jeg har alltid ønsket å treffe deg.
1693243	nob	Du burde sove.
1693247	nob	De gror blomster i hagen.
1699908	nob	Jeg liker utfordringen med å oversette det uoversettelige.
1707512	nob	Fuglens vinge var brukket.
1707513	nob	Hvem er dette?
1707515	nob	Tom er uforskammet.
1707516	nob	Hvor lenge siden var det?
1707517	nob	Hvor må jeg bytte tog?
1707519	nob	Tom hadde ingenting med kidnappingen å gjøre.
1707520	nob	Ikke fortell dette til foreldrene dine, er du snill.
1707523	nob	Sett spillet på pause.
1707525	nob	Hvor mye tid bruker du på Facebook?
1707526	nob	La oss se hva som skjer.
1716759	nob	Mennene sto på stiger eller hang i grener og tretopper og plukket olivenklase etter olivenklase.
1716833	nob	"Hvorfor ødelegger de trærne?" — "Fordi de vil at vi skal forsvinne", lyder svaret.
1724760	nob	Han svømmer.
1724761	nob	Hun svømmer.
1724762	nob	Den svømmer.
1724764	nob	Se på jentene.
1724765	nob	Jeg spiller tennis.
1724766	nob	Jeg har fri på søndag.
1724769	nob	Tom er anklaget for mord.
1724771	nob	Han skreller eplet sitt.
1724772	nob	Det er gledestårer.
1724774	nob	Det japanske klimaet er mildt.
1724776	nob	Skolen vår er nær stasjonen.
1724777	nob	Hvorfor vente til jul?
1724779	nob	Utstillingen vil være åpen i en måned til.
